,PL solar PV ground HMV vRES 2020,PL solar PV ground HMV vRES 2025,PL wind onshore HMV vRES 2025,PL wind onshore old HMV vRES 2025
0,0.0,0.0,0.7701715713615265,0.701020010596629
1,0.0,0.0,0.7386930703305749,0.6701170107633979
2,0.0,0.0,0.7268199810559801,0.6667101688563829
3,0.0,0.0,0.6967639327485412,0.6407692830713893
4,0.0,0.0,0.6807607408320856,0.6318202833410336
5,0.0,0.0,0.6542410993185482,0.6107193100058335
6,0.0,0.0,0.6247651808239967,0.5811038977464518
7,0.062403125890132236,0.07250865412004069,0.5799637010347655,0.5305877702907338
8,0.19986013504577818,0.22557234924485484,0.6184799909579974,0.5594467248504789
9,0.344961601075425,0.3789112618693616,0.6701300324745874,0.6206876831603327
10,0.4456557505086469,0.48120176938727605,0.5244993607612696,0.4628948643347779
11,0.495088495422177,0.5303349216683623,0.6226688987752191,0.5540696882113771
12,0.4940698054425228,0.5293291709053917,0.7021135645554153,0.6284742441805615
13,0.45265718819938955,0.48820221175365835,0.7549430611695298,0.6780871722339719
14,0.3709357060383664,0.4055956018579589,0.7669032917920688,0.6803697261737889
15,0.23314411524487716,0.2614289585368853,0.7268199810559801,0.6374089373823189
16,0.08821408923121637,0.10191202745575889,0.6743786595372533,0.5702455060305521
17,0.0,0.0,0.6447406459479246,0.5390932676345414
18,0.0,0.0,0.6028150049723743,0.5042539845516189
19,0.0,0.0,0.5603471607635588,0.47417354358976616
20,0.0,0.0,0.5011454632940066,0.42248951269115853
21,0.0,0.0,0.4529260864740071,0.37526206523546823
22,0.0,0.0,0.419195432458562,0.336009548093218
23,0.0,0.0,0.38874798782393544,0.30885061949221526
24,0.0,0.0,0.3741204713828928,0.2885817094526128
25,0.0,0.0,0.35956151019809995,0.279463945382843
26,0.0,0.0,0.3431442298762233,0.27040579184889957
27,0.0,0.0,0.3431442298762233,0.2695032550749757
28,0.0,0.0,0.33352813931122227,0.2605106731304412
29,0.0,0.0,0.32107277273587354,0.2506876831603327
30,0.0,0.0,0.3067651808239967,0.23740893738231894
31,0.09073287360122073,0.10476396110806793,0.296316517429259,0.21817605845537874
32,0.2633042652594099,0.2935551585413569,0.2661300324745874,0.18986770567759262
33,0.40898251707600636,0.44430231294646355,0.30296140120188503,0.23740893738231894
34,0.4991673630286296,0.5343591886241937,0.22328357426207873,0.16055306053203197
35,0.5237785869786367,0.5585472575318882,0.2269837592747462,0.15560101375185942
36,0.48187756565179474,0.5172700202005522,0.2297620972795385,0.1564248646184925
37,0.3670687951242551,0.40163655234592466,0.22513305738835693,0.15395510033466803
38,0.2513695940996947,0.2808829520306753,0.19294306116952978,0.13681696889817893
39,0.1358409783461706,0.15533568564497557,0.14401066571151588,0.10332935341418358
40,0.04105960082110157,0.04794141563726202,0.11188266658450527,0.07852076845627598
41,0.0,0.0,0.1109958589298244,0.08235687274426626
42,0.0,0.0,0.09861254421720886,0.07546261492233251
43,0.0,0.0,0.10037793289582062,0.0831258819179391
44,0.0,0.0,0.1109958589298244,0.09629024199019179
45,0.0,0.0,0.12254812426284224,0.107260834559496
46,0.0,0.0,0.13504661180595748,0.11437505525862901
47,0.0,0.0,0.14850411854033674,0.12874835025895312
48,0.0,0.0,0.1829032917920688,0.1572493115904839
49,0.0,0.0,0.1966030270985307,0.16968754881334594
50,0.0,0.0,0.1966030270985307,0.17721487052575566
51,0.0,0.0,0.21129164121897875,0.20351189730173475
52,0.0,0.0,0.246489711723542,0.24093682193857413
