dtime_utc,period_utc,dtime,period,business_date,publication_ts,publication_ts_utc,jg,pv,wi,demand,jga,jgm,jgo,jgm1,jgm2,jgw1,jgw2,jgz1,jgz2,jgz3,jnwrb,swm_p,swm_np
2025-02-24 02:30:00,02:15 - 02:30,2025-02-24 03:30:00,03:15 - 03:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,8488.944,0.0,648.912,14939.082,,-172.883,,0.0,,8488.944,,,,,5403.911,666.656,548.853
2025-02-24 02:45:00,02:30 - 02:45,2025-02-24 03:45:00,03:30 - 03:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,8757.706,0.0,671.05,15061.706,,-173.326,,0.0,,8757.706,,,,,5425.755,513.883,548.987
2025-02-24 03:00:00,02:45 - 03:00,2025-02-24 04:00:00,03:45 - 04:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,8907.041,0.0,663.777,15129.358,,-172.935,,0.0,,8907.041,,,,,5420.132,433.732,548.688
2025-02-24 03:15:00,03:00 - 03:15,2025-02-24 04:15:00,04:00 - 04:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,9439.547,0.0,694.695,15400.488,,-173.029,,0.0,,9439.547,,,,,5452.521,142.262,548.887
2025-02-24 03:30:00,03:15 - 03:30,2025-02-24 04:30:00,04:15 - 04:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,9494.034,0.0,707.81,15515.969,,-172.849,,0.0,,9494.034,,,,,5474.436,175.897,548.152
2025-02-24 03:45:00,03:30 - 03:45,2025-02-24 04:45:00,04:30 - 04:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,9501.774,0.0,720.659,15851.634,,-172.501,,0.0,,9501.774,,,,,5508.185,475.457,547.319
2025-02-24 04:00:00,03:45 - 04:00,2025-02-24 05:00:00,04:45 - 05:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,9832.034,0.0,744.859,15976.586,,-172.429,,0.0,,9832.034,,,,,5524.605,254.559,546.916
2025-02-24 04:15:00,04:00 - 04:15,2025-02-24 05:15:00,05:00 - 05:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10166.595,0.0,720.093,16509.58,,-45.986,,0.0,,10166.595,,,,,5530.15,327.407,546.314
2025-02-24 04:30:00,04:15 - 04:30,2025-02-24 05:30:00,05:15 - 05:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10509.983,0.0,682.783,16742.23,,-45.834,,0.0,,10509.983,,,,,5509.328,217.772,545.48
2025-02-24 04:45:00,04:30 - 04:45,2025-02-24 05:45:00,05:30 - 05:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10949.228,0.0,643.203,17280.426,,-15.103,,0.0,,10949.228,,,,,5459.487,351.833,545.38
2025-02-24 05:00:00,04:45 - 05:00,2025-02-24 06:00:00,05:45 - 06:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11572.267,0.0,647.178,17941.53,,-14.988,,0.0,,11572.267,,,,,5482.623,366.152,544.076
2025-02-24 05:15:00,05:00 - 05:15,2025-02-24 06:15:00,06:00 - 06:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13548.57,2.139,624.266,19088.95,,-9.903,,158.0,,13390.57,,,,,5511.985,-500.303,541.502
2025-02-24 05:30:00,05:15 - 05:30,2025-02-24 06:30:00,06:15 - 06:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14102.863,30.204,618.972,19725.59,,-9.751,,158.0,,13944.863,,,,,5522.425,-432.949,540.601
2025-02-24 05:45:00,05:30 - 05:45,2025-02-24 06:45:00,06:30 - 06:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14487.13,248.429,631.169,20461.025,,-9.14,,53.0,,14434.13,,,,,5781.509,-335.138,539.765
2025-02-24 06:00:00,05:45 - 06:00,2025-02-24 07:00:00,06:45 - 07:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14889.237,295.652,646.852,21089.838,,-8.797,,248.534,,14640.702,,,,,5878.125,-190.192,539.164
2025-02-24 06:15:00,06:00 - 06:15,2025-02-24 07:15:00,07:00 - 07:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15100.662,300.857,662.895,21617.371,,-7.042,,354.055,,14746.608,,,,,5994.218,-2.298,538.932
2025-02-24 06:30:00,06:15 - 06:30,2025-02-24 07:30:00,07:15 - 07:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15248.843,520.827,683.515,21991.201,,-5.707,,336.327,,14912.516,,,,,6243.411,-32.449,541.103
2025-02-24 06:45:00,06:30 - 06:45,2025-02-24 07:45:00,07:30 - 07:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15251.216,809.02,680.581,22381.76,,-7.195,,340.302,,14910.914,,,,,6558.773,47.697,541.369
2025-02-24 07:00:00,06:45 - 07:00,2025-02-24 08:00:00,07:45 - 08:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15311.602,1133.707,653.549,22626.367,,-7.996,,344.663,,14966.939,,,,,6859.539,-61.317,542.14
2025-02-24 07:15:00,07:00 - 07:15,2025-02-24 08:15:00,08:00 - 08:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14570.84,1494.762,679.513,22953.064,,-4.601,,323.829,,14247.011,,,,,7261.148,588.038,543.84
2025-02-24 07:30:00,07:15 - 07:30,2025-02-24 08:30:00,08:15 - 08:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14482.991,1900.179,679.555,23144.002,,-8.148,,444.34,,14038.651,,,,,7674.133,469.685,542.74
2025-02-24 07:45:00,07:30 - 07:45,2025-02-24 08:45:00,08:30 - 08:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14219.717,2303.622,693.933,23477.822,,-7.996,,444.099,,13775.618,,,,,8120.068,619.321,545.012
2025-02-24 08:00:00,07:45 - 08:00,2025-02-24 09:00:00,08:45 - 09:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13927.754,2589.108,706.389,23471.184,,-8.187,,444.422,,13483.332,,,,,8405.852,598.984,546.08
2025-02-24 08:15:00,08:00 - 08:15,2025-02-24 09:15:00,09:00 - 09:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13746.157,2950.162,713.117,23601.803,,-7.996,,321.984,,13424.173,,,,,8684.13,637.759,548.152
2025-02-24 08:30:00,08:15 - 08:30,2025-02-24 09:30:00,09:15 - 09:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13324.959,3208.264,670.439,23409.654,,-8.797,,322.655,,13002.304,,,,,8830.415,697.121,549.156
2025-02-24 08:45:00,08:30 - 08:45,2025-02-24 09:45:00,09:30 - 09:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12825.371,3469.595,647.285,23325.455,,-8.797,,20.583,,12804.788,,,,,9047.753,938.304,550.825
2025-02-24 09:00:00,08:45 - 09:00,2025-02-24 10:00:00,09:45 - 10:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12466.469,3898.298,619.233,23005.508,,-203.01,,0.0,,12466.469,,,,,9433.606,750.148,551.394
2025-02-24 09:15:00,09:00 - 09:15,2025-02-24 10:15:00,10:00 - 10:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12797.877,4153.23,558.937,22918.46,,-204.231,,0.0,,12797.877,,,,,9538.075,244.979,552.06
2025-02-24 09:30:00,09:15 - 09:30,2025-02-24 10:30:00,10:15 - 10:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12412.797,4473.566,535.95,23144.87,,-204.498,,0.0,,12412.797,,,,,9801.854,598.819,552.496
2025-02-24 09:45:00,09:30 - 09:45,2025-02-24 10:45:00,10:30 - 10:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12497.515,4695.664,497.541,23267.17,,-204.345,,0.0,,12497.515,,,,,10026.105,408.597,553.898
2025-02-24 10:00:00,09:45 - 10:00,2025-02-24 11:00:00,10:45 - 11:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12435.12,4899.587,473.9,23253.379,,-331.799,,0.0,,12435.12,,,,,10126.221,476.24,554.597
2025-02-24 10:15:00,10:00 - 10:15,2025-02-24 11:15:00,11:00 - 11:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12215.238,4981.825,470.491,23209.943,,-523.735,,0.0,,12215.238,,,,,10186.395,789.715,553.431
2025-02-24 10:30:00,10:15 - 10:30,2025-02-24 11:30:00,11:15 - 11:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12125.734,5182.248,463.318,23260.244,,-526.261,,0.0,,12125.734,,,,,10362.397,776.505,555.269
2025-02-24 10:45:00,10:30 - 10:45,2025-02-24 11:45:00,11:30 - 11:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12074.685,5280.137,466.7,23278.031,,-723.763,,0.0,,12074.685,,,,,10461.714,931.926,555.068
2025-02-24 11:00:00,10:45 - 11:00,2025-02-24 12:00:00,11:45 - 12:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11806.334,5527.075,484.367,23236.861,,-789.945,,0.0,,11806.334,,,,,10668.732,1032.535,556.105
2025-02-24 11:15:00,11:00 - 11:15,2025-02-24 12:15:00,12:00 - 12:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11791.027,5544.396,543.236,23349.064,,-787.546,,0.0,,11791.027,,,,,10689.706,1132.735,558.142
2025-02-24 11:30:00,11:15 - 11:30,2025-02-24 12:30:00,12:15 - 12:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11593.873,5573.327,560.879,23076.299,,-780.982,,0.0,,11593.873,,,,,10727.143,991.592,556.373
2025-02-24 11:45:00,11:30 - 11:45,2025-02-24 12:45:00,12:30 - 12:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11519.81,5651.587,600.634,23120.32,,-684.324,,0.0,,11519.81,,,,,10879.455,860.672,557.206
2025-02-24 12:00:00,11:45 - 12:00,2025-02-24 13:00:00,12:45 - 13:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11384.672,5672.753,644.327,23234.299,,-686.563,,0.0,,11384.672,,,,,10925.816,1070.142,553.431
2025-02-24 12:15:00,12:00 - 12:15,2025-02-24 13:15:00,13:00 - 13:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12160.444,5615.185,695.855,23301.91,,-679.388,,0.0,,12160.444,,,,,10909.3,354.757,553.298
2025-02-24 12:30:00,12:15 - 12:30,2025-02-24 13:30:00,13:15 - 13:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12434.215,5569.261,717.812,23339.807,,-674.942,,0.0,,12434.215,,,,,10890.246,133.82,553.666
2025-02-24 12:45:00,12:30 - 12:45,2025-02-24 13:45:00,13:30 - 13:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12308.155,5371.21,741.386,22986.365,,-673.817,,0.0,,12308.155,,,,,10727.51,68.811,556.405
2025-02-24 13:00:00,12:45 - 13:00,2025-02-24 14:00:00,13:45 - 14:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11677.676,5241.359,750.313,22543.85,,-674.377,,0.0,,11677.676,,,,,10607.048,397.329,557.775
2025-02-24 13:15:00,13:00 - 13:15,2025-02-24 14:15:00,14:00 - 14:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11753.501,5158.522,793.582,22714.979,,-673.185,,0.0,,11753.501,,,,,10584.812,493.416,555.035
2025-02-24 13:30:00,13:15 - 13:30,2025-02-24 14:30:00,14:15 - 14:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12060.466,4843.503,827.611,22818.6,,-673.112,,0.0,,12060.466,,,,,10282.162,592.149,555.535
2025-02-24 13:45:00,13:30 - 13:45,2025-02-24 14:45:00,14:30 - 14:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11918.841,4718.282,848.8,23064.092,,-326.503,,0.0,,11918.841,,,,,10202.585,700.698,556.07
2025-02-24 14:00:00,13:45 - 14:00,2025-02-24 15:00:00,14:45 - 15:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12143.142,4376.257,925.539,22871.455,,-327.115,,0.0,,12143.142,,,,,9949.536,660.627,456.865
2025-02-24 14:15:00,14:00 - 14:15,2025-02-24 15:15:00,15:00 - 15:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11901.15,3890.583,976.2,22796.596,,-200.9,,0.0,,11901.15,,,,,9541.478,1189.77,374.699
2025-02-24 14:30:00,14:15 - 14:30,2025-02-24 15:30:00,15:15 - 15:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12612.189,3403.307,1012.537,22814.02,,-200.099,,0.0,,12612.189,,,,,9096.044,902.023,373.863
2025-02-24 14:45:00,14:30 - 14:45,2025-02-24 15:45:00,15:30 - 15:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13141.848,2859.965,1069.599,22733.645,,-201.053,,0.0,,13141.848,,,,,8628.077,804.451,369.821
2025-02-24 15:00:00,14:45 - 15:00,2025-02-24 16:00:00,15:45 - 16:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13225.929,2192.35,1133.343,22650.18,,-4.704,,0.0,,13225.929,,,,,8092.109,983.189,370.656
2025-02-24 15:15:00,15:00 - 15:15,2025-02-24 16:15:00,16:00 - 16:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13685.441,1626.55,1202.263,22638.158,,-4.704,,106.0,,13579.441,,,,,7666.976,942.191,370.656
2025-02-24 15:30:00,15:15 - 15:30,2025-02-24 16:30:00,16:15 - 16:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14105.658,974.537,1283.897,22560.123,,-4.742,,106.0,,13999.658,,,,,7111.067,977.756,368.984
2025-02-24 15:45:00,15:30 - 15:45,2025-02-24 16:45:00,16:30 - 16:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14649.349,628.101,1419.77,22597.408,,-4.704,,347.78,,14301.569,,,,,6913.737,664.039,369.586
2025-02-24 16:00:00,15:45 - 16:00,2025-02-24 17:00:00,16:45 - 17:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14960.98,459.018,1613.17,22713.195,,-4.551,,755.2,,14205.78,,,,,6956.323,458.69,370.354
2025-02-24 16:15:00,16:00 - 16:15,2025-02-24 17:15:00,17:00 - 17:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15401.574,300.173,1758.141,22906.021,,-4.246,,637.31,,14764.264,,,,,7034.593,104.383,367.616
2025-02-24 16:30:00,16:15 - 16:30,2025-02-24 17:30:00,17:15 - 17:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15360.166,249.596,1918.315,23174.645,,-3.903,,636.09,,14724.076,,,,,7148.742,310.895,365.744
2025-02-24 16:45:00,16:30 - 16:45,2025-02-24 17:45:00,17:30 - 17:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15218.699,0.0,2047.233,23427.133,,-3.75,,670.177,,14548.521,,,,,7042.409,806.195,367.78
2025-02-24 17:00:00,16:45 - 17:00,2025-02-24 18:00:00,17:45 - 18:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15165.036,0.0,2196.695,23192.238,,-3.75,,670.359,,14494.677,,,,,7201.879,482.397,365.476
2025-02-24 17:15:00,17:00 - 17:15,2025-02-24 18:15:00,18:00 - 18:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15296.45,0.0,2297.088,23058.094,,-3.75,,564.868,,14731.582,,,,,7273.809,132.745,364.34
2025-02-24 17:30:00,17:15 - 17:30,2025-02-24 18:30:00,18:15 - 18:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15180.925,0.0,2389.101,23294.684,,-3.75,,565.654,,14615.271,,,,,7383.473,358.495,364.341
2025-02-24 17:45:00,17:30 - 17:45,2025-02-24 18:45:00,18:30 - 18:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15102.666,0.0,2471.862,23382.729,,-3.597,,622.303,,14480.364,,,,,7435.879,500.174,363.706
2025-02-24 18:00:00,17:45 - 18:00,2025-02-24 19:00:00,18:45 - 19:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,15004.529,0.0,2529.71,23255.172,,-4.551,,528.02,,14476.509,,,,,7503.987,409.83,365.777
2025-02-24 18:15:00,18:00 - 18:15,2025-02-24 19:15:00,19:00 - 19:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14716.47,0.0,2613.621,23249.246,,-4.551,,476.7,,14239.77,,,,,7514.705,664.914,364.709
2025-02-24 18:30:00,18:15 - 18:30,2025-02-24 19:30:00,19:15 - 19:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14761.929,0.0,2627.121,23252.826,,-4.551,,315.65,,14446.279,,,,,7527.954,621.385,364.909
2025-02-24 18:45:00,18:30 - 18:45,2025-02-24 19:45:00,19:30 - 19:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14548.79,0.0,2704.943,23018.63,,-4.551,,297.0,,14251.79,,,,,7621.975,504.242,364.774
2025-02-24 19:00:00,18:45 - 19:00,2025-02-24 20:00:00,19:45 - 20:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14412.139,0.0,2804.052,22968.008,,-4.398,,175.4,,14236.739,,,,,7733.806,467.318,365.343
2025-02-24 19:15:00,19:00 - 19:15,2025-02-24 20:15:00,20:00 - 20:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14199.519,0.0,2887.039,22801.865,,-4.704,,174.9,,14024.619,,,,,7760.789,505.052,364.409
2025-02-24 19:30:00,19:15 - 19:30,2025-02-24 20:30:00,20:15 - 20:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13780.147,0.0,2859.774,22538.87,,-4.551,,174.2,,13605.947,,,,,7741.092,678.772,365.711
2025-02-24 19:45:00,19:30 - 19:45,2025-02-24 20:45:00,20:30 - 20:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13513.422,0.0,2932.111,22359.549,,-4.551,,173.6,,13339.822,,,,,7831.443,667.986,366.648
2025-02-24 20:00:00,19:45 - 20:00,2025-02-24 21:00:00,20:45 - 21:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13242.675,0.0,3039.685,22013.865,,-4.704,,173.3,,13069.375,,,,,7956.392,359.119,462.982
2025-02-24 20:15:00,20:00 - 20:15,2025-02-24 21:15:00,21:00 - 21:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,14229.321,0.0,3110.381,21525.182,,-4.742,,149.9,,14079.421,,,,,7969.999,-1187.31,546.314
2025-02-24 20:30:00,20:15 - 20:30,2025-02-24 21:30:00,21:15 - 21:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,13326.467,0.0,3149.864,21166.312,,-4.704,,150.4,,13176.067,,,,,8003.535,-686.605,547.319
2025-02-24 20:45:00,20:30 - 20:45,2025-02-24 21:45:00,21:30 - 21:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,12791.309,0.0,3161.422,20644.023,,-4.742,,149.3,,12642.009,,,,,8003.471,-705.371,549.456
2025-02-24 21:00:00,20:45 - 21:00,2025-02-24 22:00:00,21:45 - 22:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11912.165,0.0,3114.832,19896.428,,-4.704,,150.9,,11761.265,,,,,7968.046,-484.364,547.784
2025-02-24 21:15:00,21:00 - 21:15,2025-02-24 22:15:00,22:00 - 22:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11506.122,0.0,3078.746,19777.8,,-10.628,,150.4,,11355.722,,,,,7914.165,-168.173,547.015
2025-02-24 21:30:00,21:15 - 21:30,2025-02-24 22:30:00,22:15 - 22:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11212.947,0.0,3059.775,19510.057,,-11.124,,150.4,,11062.547,,,,,7891.768,-118.049,545.614
2025-02-24 21:45:00,21:30 - 21:45,2025-02-24 22:45:00,22:30 - 22:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10824.712,0.0,2966.469,19081.254,,-11.467,,0.0,,10824.712,,,,,7817.469,-71.344,547.084
2025-02-24 22:00:00,21:45 - 22:00,2025-02-24 23:00:00,22:45 - 23:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10659.246,0.0,2950.127,18772.08,,-11.429,,0.0,,10659.246,,,,,7794.365,-201.654,547.352
2025-02-24 22:15:00,22:00 - 22:15,2025-02-24 23:15:00,23:00 - 23:15,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,11416.003,0.0,2965.113,18463.066,,-74.345,,0.0,,11416.003,,,,,7812.12,-1228.402,549.89
2025-02-24 22:30:00,22:15 - 22:30,2025-02-24 23:30:00,23:15 - 23:30,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10991.698,0.0,2931.024,17953.377,,-74.506,,0.0,,10991.698,,,,,7762.923,-1262.863,550.625
2025-02-24 22:45:00,22:30 - 22:45,2025-02-24 23:45:00,23:30 - 23:45,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10670.111,0.0,2906.673,17788.377,,-74.556,,0.0,,10670.111,,,,,7732.409,-1080.38,550.892
2025-02-24 23:00:00,22:45 - 23:00,2025-02-25 00:00:00,23:45 - 24:00,2025-02-24,2026-01-18 02:33:03.909,2026-01-18 01:33:03.909,10336.427,0.0,2887.43,17472.77,,-79.914,,0.0,,10336.427,,,,,7720.184,-1039.024,552.395
2025-02-24 23:15:00,23:00 - 23:15,2025-02-25 00:15:00,00:00 - 00:15,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10531.12,0.0,2897.334,17447.988,,-79.642,,0.0,,10531.12,,,,,7622.231,-1177.946,551.225
2025-02-24 23:30:00,23:15 - 23:30,2025-02-25 00:30:00,00:15 - 00:30,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10367.459,0.0,2943.026,17085.828,,-277.845,,0.0,,10367.459,,,,,7640.66,-1192.867,548.421
2025-02-24 23:45:00,23:30 - 23:45,2025-02-25 00:45:00,00:30 - 00:45,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10101.166,0.0,2983.651,17068.777,,-277.706,,0.0,,10101.166,,,,,7702.637,-989.508,549.589
2025-02-25 00:00:00,23:45 - 24:00,2025-02-25 01:00:00,00:45 - 01:00,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10234.872,0.0,2947.06,16887.016,,-277.712,,0.0,,10234.872,,,,,7639.215,-1244.914,549.254
2025-02-25 00:15:00,00:00 - 00:15,2025-02-25 01:15:00,01:00 - 01:15,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10744.902,0.0,2892.95,16850.521,,-440.46,,0.0,,10744.902,,,,,7590.511,-1583.883,548.051
2025-02-25 00:30:00,00:15 - 00:30,2025-02-25 01:30:00,01:15 - 01:30,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10412.468,0.0,2870.085,16509.225,,-440.918,,0.0,,10412.468,,,,,7571.371,-1571.083,548.288
2025-02-25 00:45:00,00:30 - 00:45,2025-02-25 01:45:00,01:30 - 01:45,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10330.313,0.0,2833.455,16657.55,,-440.407,,0.0,,10330.313,,,,,7517.463,-1285.806,548.988
2025-02-25 01:00:00,00:45 - 01:00,2025-02-25 02:00:00,01:45 - 02:00,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10503.775,0.0,2881.472,16480.205,,-620.775,,0.0,,10503.775,,,,,7576.984,-1523.598,548.22
2025-02-25 01:15:00,01:00 - 01:15,2025-02-25 02:15:00,02:00 - 02:15,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10391.687,0.0,2873.338,16465.13,,-813.956,,0.0,,10391.687,,,,,7570.581,-1219.501,548.721
2025-02-25 01:30:00,01:15 - 01:30,2025-02-25 02:30:00,02:15 - 02:30,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10438.286,0.0,2865.688,16498.73,,-812.247,,0.0,,10438.286,,,,,7574.885,-1243.343,547.049
2025-02-25 01:45:00,01:30 - 01:45,2025-02-25 02:45:00,02:30 - 02:45,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10485.51,0.0,2885.18,16335.396,,-812.469,,0.0,,10485.51,,,,,7606.8,-1480.295,546.65
2025-02-25 02:00:00,01:45 - 02:00,2025-02-25 03:00:00,02:45 - 03:00,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10426.003,0.0,2906.967,16414.324,,-812.161,,0.0,,10426.003,,,,,7627.082,-1359.782,546.984
2025-02-25 02:15:00,02:00 - 02:15,2025-02-25 03:15:00,03:00 - 03:15,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10433.705,0.0,2885.057,16542.475,,-810.062,,0.0,,10433.705,,,,,7595.259,-1217.114,548.086
2025-02-25 02:30:00,02:15 - 02:30,2025-02-25 03:30:00,03:15 - 03:30,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10419.142,0.0,2889.385,16567.596,,-810.897,,0.0,,10419.142,,,,,7598.756,-1176.461,549.455
2025-02-25 02:45:00,02:30 - 02:45,2025-02-25 03:45:00,03:30 - 03:45,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10358.481,0.0,2860.87,16541.18,,-678.507,,0.0,,10358.481,,,,,7569.506,-1251.758,549.456
2025-02-25 03:00:00,02:45 - 03:00,2025-02-25 04:00:00,03:45 - 04:00,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10356.308,0.0,2795.494,16479.412,,-680.629,,0.0,,10356.308,,,,,7496.505,-1226.763,550.792
2025-02-25 03:15:00,03:00 - 03:15,2025-02-25 04:15:00,04:00 - 04:15,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10478.669,0.0,2749.712,16634.623,,-679.683,,0.0,,10478.669,,,,,7454.235,-1152.72,550.124
2025-02-25 03:30:00,03:15 - 03:30,2025-02-25 04:30:00,04:15 - 04:30,2025-02-25,2026-01-18 02:33:17.736,2026-01-18 01:33:17.736,10620.252,0.0,2754.182,16894.432,,-677.218,,0.0,,10620.252,,,,,7466.004,-1071.396,549.69
